id,wav_path,transcription
8823,/data/project/uaspeech/audiofinal/CM09_B2_LA.wav,Alpha
8824,/data/project/uaspeech/audiofinal/CM09_B3_LA.wav,Alpha
8825,/data/project/uaspeech/audiofinal/CM10_B1_LA.wav,Alpha
8826,/data/project/uaspeech/audiofinal/CM10_B2_LA.wav,Alpha
8827,/data/project/uaspeech/audiofinal/CM10_B3_LA.wav,Alpha
8828,/data/project/uaspeech/audiofinal/CM12_B1_LA.wav,Alpha
8829,/data/project/uaspeech/audiofinal/CM12_B2_LA.wav,Alpha
8830,/data/project/uaspeech/audiofinal/CM12_B3_LA.wav,Alpha
8831,/data/project/uaspeech/audiofinal/CM13_B1_LA.wav,Alpha
8832,/data/project/uaspeech/audiofinal/CM13_B2_LA.wav,Alpha
8833,/data/project/uaspeech/audiofinal/CM13_B3_LA.wav,Alpha
8834,/data/project/uaspeech/audiofinal/CF02_B1_LM.wav,Mike
8835,/data/project/uaspeech/audiofinal/CF02_B2_LM.wav,Mike
8836,/data/project/uaspeech/audiofinal/CF02_B3_LM.wav,Mike
8837,/data/project/uaspeech/audiofinal/CF03_B1_LM.wav,Mike
8838,/data/project/uaspeech/audiofinal/CF03_B2_LM.wav,Mike
8839,/data/project/uaspeech/audiofinal/CF03_B3_LM.wav,Mike
8840,/data/project/uaspeech/audiofinal/CF04_B1_LM.wav,Mike
8841,/data/project/uaspeech/audiofinal/CF04_B2_LM.wav,Mike
8842,/data/project/uaspeech/audiofinal/CF04_B3_LM.wav,Mike
8843,/data/project/uaspeech/audiofinal/CF05_B1_LM.wav,Mike
8844,/data/project/uaspeech/audiofinal/CF05_B2_LM.wav,Mike
8845,/data/project/uaspeech/audiofinal/CF05_B3_LM.wav,Mike
8846,/data/project/uaspeech/audiofinal/CM01_B1_LM.wav,Mike
8847,/data/project/uaspeech/audiofinal/CM01_B2_LM.wav,Mike
8848,/data/project/uaspeech/audiofinal/CM01_B3_LM.wav,Mike
8849,/data/project/uaspeech/audiofinal/CM04_B1_LM.wav,Mike
8850,/data/project/uaspeech/audiofinal/CM04_B2_LM.wav,Mike
8851,/data/project/uaspeech/audiofinal/CM04_B3_LM.wav,Mike
8852,/data/project/uaspeech/audiofinal/CM05_B1_LM.wav,Mike
8853,/data/project/uaspeech/audiofinal/CM05_B2_LM.wav,Mike
8854,/data/project/uaspeech/audiofinal/CM05_B3_LM.wav,Mike
8855,/data/project/uaspeech/audiofinal/CM06_B1_LM.wav,Mike
8856,/data/project/uaspeech/audiofinal/CM06_B2_LM.wav,Mike
8857,/data/project/uaspeech/audiofinal/CM06_B3_LM.wav,Mike
8858,/data/project/uaspeech/audiofinal/CM08_B1_LM.wav,Mike
8859,/data/project/uaspeech/audiofinal/CM08_B2_LM.wav,Mike
8860,/data/project/uaspeech/audiofinal/CM08_B3_LM.wav,Mike
8861,/data/project/uaspeech/audiofinal/CM09_B1_LM.wav,Mike
8862,/data/project/uaspeech/audiofinal/CM09_B2_LM.wav,Mike
8863,/data/project/uaspeech/audiofinal/CM09_B3_LM.wav,Mike
8864,/data/project/uaspeech/audiofinal/CM10_B1_LM.wav,Mike
8865,/data/project/uaspeech/audiofinal/CM10_B2_LM.wav,Mike
8866,/data/project/uaspeech/audiofinal/CM10_B3_LM.wav,Mike
8867,/data/project/uaspeech/audiofinal/CM12_B1_LM.wav,Mike
8868,/data/project/uaspeech/audiofinal/CM12_B2_LM.wav,Mike
8869,/data/project/uaspeech/audiofinal/CM12_B3_LM.wav,Mike
8870,/data/project/uaspeech/audiofinal/CM13_B1_LM.wav,Mike
8871,/data/project/uaspeech/audiofinal/CM13_B2_LM.wav,Mike
8872,/data/project/uaspeech/audiofinal/CM13_B3_LM.wav,Mike
8873,/data/project/uaspeech/audiofinal/CF02_B1_C1.wav,Command
8874,/data/project/uaspeech/audiofinal/CF02_B2_C1.wav,Command
8875,/data/project/uaspeech/audiofinal/CF02_B3_C1.wav,Command
8876,/data/project/uaspeech/audiofinal/CF03_B1_C1.wav,Command
8877,/data/project/uaspeech/audiofinal/CF03_B2_C1.wav,Command
8878,/data/project/uaspeech/audiofinal/CF03_B3_C1.wav,Command
8879,/data/project/uaspeech/audiofinal/CF04_B1_C1.wav,Command
8880,/data/project/uaspeech/audiofinal/CF04_B2_C1.wav,Command
8881,/data/project/uaspeech/audiofinal/CF04_B3_C1.wav,Command
8882,/data/project/uaspeech/audiofinal/CF05_B1_C1.wav,Command
8883,/data/project/uaspeech/audiofinal/CF05_B2_C1.wav,Command
8884,/data/project/uaspeech/audiofinal/CF05_B3_C1.wav,Command
8885,/data/project/uaspeech/audiofinal/CM01_B1_C1.wav,Command
8886,/data/project/uaspeech/audiofinal/CM01_B2_C1.wav,Command
8887,/data/project/uaspeech/audiofinal/CM01_B3_C1.wav,Command
8888,/data/project/uaspeech/audiofinal/CM04_B1_C1.wav,Command
8889,/data/project/uaspeech/audiofinal/CM04_B2_C1.wav,Command
8890,/data/project/uaspeech/audiofinal/CM04_B3_C1.wav,Command
8891,/data/project/uaspeech/audiofinal/CM05_B1_C1.wav,Command
8892,/data/project/uaspeech/audiofinal/CM05_B2_C1.wav,Command
8893,/data/project/uaspeech/audiofinal/CM05_B3_C1.wav,Command
8894,/data/project/uaspeech/audiofinal/CM06_B1_C1.wav,Command
8895,/data/project/uaspeech/audiofinal/CM06_B2_C1.wav,Command
8896,/data/project/uaspeech/audiofinal/CM06_B3_C1.wav,Command
8897,/data/project/uaspeech/audiofinal/CM08_B1_C1.wav,Command
8898,/data/project/uaspeech/audiofinal/CM08_B2_C1.wav,Command
8899,/data/project/uaspeech/audiofinal/CM08_B3_C1.wav,Command
8900,/data/project/uaspeech/audiofinal/CM09_B1_C1.wav,Command
8901,/data/project/uaspeech/audiofinal/CM09_B2_C1.wav,Command
8902,/data/project/uaspeech/audiofinal/CM09_B3_C1.wav,Command
8903,/data/project/uaspeech/audiofinal/CM10_B1_C1.wav,Command
8904,/data/project/uaspeech/audiofinal/CM10_B2_C1.wav,Command
8905,/data/project/uaspeech/audiofinal/CM10_B3_C1.wav,Command
8906,/data/project/uaspeech/audiofinal/CM12_B1_C1.wav,Command
8907,/data/project/uaspeech/audiofinal/CM12_B2_C1.wav,Command
8908,/data/project/uaspeech/audiofinal/CM12_B3_C1.wav,Command
8909,/data/project/uaspeech/audiofinal/CM13_B1_C1.wav,Command
8910,/data/project/uaspeech/audiofinal/CM13_B2_C1.wav,Command
8911,/data/project/uaspeech/audiofinal/CM13_B3_C1.wav,Command
8912,/data/project/uaspeech/audiofinal/CF02_B1_C2.wav,Backspace
8913,/data/project/uaspeech/audiofinal/CF02_B2_C2.wav,Backspace
8914,/data/project/uaspeech/audiofinal/CF02_B3_C2.wav,Backspace
8915,/data/project/uaspeech/audiofinal/CF03_B1_C2.wav,Backspace
8916,/data/project/uaspeech/audiofinal/CF03_B2_C2.wav,Backspace
8917,/data/project/uaspeech/audiofinal/CF03_B3_C2.wav,Backspace
8918,/data/project/uaspeech/audiofinal/CF04_B1_C2.wav,Backspace
8919,/data/project/uaspeech/audiofinal/CF04_B2_C2.wav,Backspace
8920,/data/project/uaspeech/audiofinal/CF04_B3_C2.wav,Backspace
8921,/data/project/uaspeech/audiofinal/CF05_B1_C2.wav,Backspace
8922,/data/project/uaspeech/audiofinal/CF05_B2_C2.wav,Backspace
8923,/data/project/uaspeech/audiofinal/CF05_B3_C2.wav,Backspace
8924,/data/project/uaspeech/audiofinal/CM01_B1_C2.wav,Backspace
8925,/data/project/uaspeech/audiofinal/CM01_B2_C2.wav,Backspace
8926,/data/project/uaspeech/audiofinal/CM01_B3_C2.wav,Backspace
8927,/data/project/uaspeech/audiofinal/CM04_B1_C2.wav,Backspace
8928,/data/project/uaspeech/audiofinal/CM04_B2_C2.wav,Backspace
8929,/data/project/uaspeech/audiofinal/CM04_B3_C2.wav,Backspace
8930,/data/project/uaspeech/audiofinal/CM05_B1_C2.wav,Backspace
8931,/data/project/uaspeech/audiofinal/CM05_B2_C2.wav,Backspace
8932,/data/project/uaspeech/audiofinal/CM05_B3_C2.wav,Backspace
8933,/data/project/uaspeech/audiofinal/CM06_B1_C2.wav,Backspace
8934,/data/project/uaspeech/audiofinal/CM06_B2_C2.wav,Backspace
8935,/data/project/uaspeech/audiofinal/CM06_B3_C2.wav,Backspace
8936,/data/project/uaspeech/audiofinal/CM08_B1_C2.wav,Backspace
8937,/data/project/uaspeech/audiofinal/CM08_B2_C2.wav,Backspace
8938,/data/project/uaspeech/audiofinal/CM08_B3_C2.wav,Backspace
8939,/data/project/uaspeech/audiofinal/CM09_B1_C2.wav,Backspace
8940,/data/project/uaspeech/audiofinal/CM09_B2_C2.wav,Backspace
8941,/data/project/uaspeech/audiofinal/CM09_B3_C2.wav,Backspace
8942,/data/project/uaspeech/audiofinal/CM10_B1_C2.wav,Backspace
8943,/data/project/uaspeech/audiofinal/CM10_B2_C2.wav,Backspace
8944,/data/project/uaspeech/audiofinal/CM10_B3_C2.wav,Backspace
8945,/data/project/uaspeech/audiofinal/CM12_B1_C2.wav,Backspace
8946,/data/project/uaspeech/audiofinal/CM12_B2_C2.wav,Backspace
8947,/data/project/uaspeech/audiofinal/CM12_B3_C2.wav,Backspace
8948,/data/project/uaspeech/audiofinal/CM13_B1_C2.wav,Backspace
8949,/data/project/uaspeech/audiofinal/CM13_B2_C2.wav,Backspace
8950,/data/project/uaspeech/audiofinal/CM13_B3_C2.wav,Backspace
8951,/data/project/uaspeech/audiofinal/CF02_B1_C3.wav,Delete
8952,/data/project/uaspeech/audiofinal/CF02_B2_C3.wav,Delete
8953,/data/project/uaspeech/audiofinal/CF02_B3_C3.wav,Delete
8954,/data/project/uaspeech/audiofinal/CF03_B1_C3.wav,Delete
8955,/data/project/uaspeech/audiofinal/CF03_B2_C3.wav,Delete
8956,/data/project/uaspeech/audiofinal/CF03_B3_C3.wav,Delete
8957,/data/project/uaspeech/audiofinal/CF04_B1_C3.wav,Delete
8958,/data/project/uaspeech/audiofinal/CF04_B2_C3.wav,Delete
8959,/data/project/uaspeech/audiofinal/CF04_B3_C3.wav,Delete
8960,/data/project/uaspeech/audiofinal/CF05_B1_C3.wav,Delete
8961,/data/project/uaspeech/audiofinal/CF05_B2_C3.wav,Delete
8962,/data/project/uaspeech/audiofinal/CF05_B3_C3.wav,Delete
8963,/data/project/uaspeech/audiofinal/CM01_B1_C3.wav,Delete
8964,/data/project/uaspeech/audiofinal/CM01_B2_C3.wav,Delete
8965,/data/project/uaspeech/audiofinal/CM01_B3_C3.wav,Delete
8966,/data/project/uaspeech/audiofinal/CM04_B1_C3.wav,Delete
8967,/data/project/uaspeech/audiofinal/CM04_B2_C3.wav,Delete
8968,/data/project/uaspeech/audiofinal/CM04_B3_C3.wav,Delete
8969,/data/project/uaspeech/audiofinal/CM05_B1_C3.wav,Delete
8970,/data/project/uaspeech/audiofinal/CM05_B2_C3.wav,Delete
8971,/data/project/uaspeech/audiofinal/CM05_B3_C3.wav,Delete
8972,/data/project/uaspeech/audiofinal/CM06_B1_C3.wav,Delete
8973,/data/project/uaspeech/audiofinal/CM06_B2_C3.wav,Delete
8974,/data/project/uaspeech/audiofinal/CM06_B3_C3.wav,Delete
8975,/data/project/uaspeech/audiofinal/CM08_B1_C3.wav,Delete
8976,/data/project/uaspeech/audiofinal/CM08_B2_C3.wav,Delete
8977,/data/project/uaspeech/audiofinal/CM08_B3_C3.wav,Delete
8978,/data/project/uaspeech/audiofinal/CM09_B1_C3.wav,Delete
8979,/data/project/uaspeech/audiofinal/CM09_B2_C3.wav,Delete
8980,/data/project/uaspeech/audiofinal/CM09_B3_C3.wav,Delete
8981,/data/project/uaspeech/audiofinal/CM10_B1_C3.wav,Delete
8982,/data/project/uaspeech/audiofinal/CM10_B2_C3.wav,Delete
8983,/data/project/uaspeech/audiofinal/CM10_B3_C3.wav,Delete
8984,/data/project/uaspeech/audiofinal/CM12_B1_C3.wav,Delete
8985,/data/project/uaspeech/audiofinal/CM12_B2_C3.wav,Delete
8986,/data/project/uaspeech/audiofinal/CM12_B3_C3.wav,Delete
8987,/data/project/uaspeech/audiofinal/CM13_B1_C3.wav,Delete
8988,/data/project/uaspeech/audiofinal/CM13_B2_C3.wav,Delete
8989,/data/project/uaspeech/audiofinal/CM13_B3_C3.wav,Delete
8990,/data/project/uaspeech/audiofinal/CF02_B1_C4.wav,Enter
8991,/data/project/uaspeech/audiofinal/CF02_B2_C4.wav,Enter
8992,/data/project/uaspeech/audiofinal/CF02_B3_C4.wav,Enter
8993,/data/project/uaspeech/audiofinal/CF03_B1_C4.wav,Enter
8994,/data/project/uaspeech/audiofinal/CF03_B2_C4.wav,Enter
8995,/data/project/uaspeech/audiofinal/CF03_B3_C4.wav,Enter
8996,/data/project/uaspeech/audiofinal/CF04_B1_C4.wav,Enter
8997,/data/project/uaspeech/audiofinal/CF04_B2_C4.wav,Enter
8998,/data/project/uaspeech/audiofinal/CF04_B3_C4.wav,Enter
8999,/data/project/uaspeech/audiofinal/CF05_B1_C4.wav,Enter
9000,/data/project/uaspeech/audiofinal/CF05_B2_C4.wav,Enter
9001,/data/project/uaspeech/audiofinal/CF05_B3_C4.wav,Enter
9002,/data/project/uaspeech/audiofinal/CM01_B1_C4.wav,Enter
9003,/data/project/uaspeech/audiofinal/CM01_B2_C4.wav,Enter
9004,/data/project/uaspeech/audiofinal/CM01_B3_C4.wav,Enter
9005,/data/project/uaspeech/audiofinal/CM04_B1_C4.wav,Enter
9006,/data/project/uaspeech/audiofinal/CM04_B2_C4.wav,Enter
9007,/data/project/uaspeech/audiofinal/CM04_B3_C4.wav,Enter
9008,/data/project/uaspeech/audiofinal/CM05_B1_C4.wav,Enter
9009,/data/project/uaspeech/audiofinal/CM05_B2_C4.wav,Enter
9010,/data/project/uaspeech/audiofinal/CM05_B3_C4.wav,Enter
9011,/data/project/uaspeech/audiofinal/CM06_B1_C4.wav,Enter
9012,/data/project/uaspeech/audiofinal/CM06_B2_C4.wav,Enter
9013,/data/project/uaspeech/audiofinal/CM06_B3_C4.wav,Enter
9014,/data/project/uaspeech/audiofinal/CM08_B1_C4.wav,Enter
9015,/data/project/uaspeech/audiofinal/CM08_B2_C4.wav,Enter
9016,/data/project/uaspeech/audiofinal/CM08_B3_C4.wav,Enter
9017,/data/project/uaspeech/audiofinal/CM09_B1_C4.wav,Enter
9018,/data/project/uaspeech/audiofinal/CM09_B2_C4.wav,Enter
9019,/data/project/uaspeech/audiofinal/CM09_B3_C4.wav,Enter
9020,/data/project/uaspeech/audiofinal/CM10_B1_C4.wav,Enter
9021,/data/project/uaspeech/audiofinal/CM10_B2_C4.wav,Enter
9022,/data/project/uaspeech/audiofinal/CM10_B3_C4.wav,Enter
9023,/data/project/uaspeech/audiofinal/CM12_B1_C4.wav,Enter
9024,/data/project/uaspeech/audiofinal/CM12_B2_C4.wav,Enter
9025,/data/project/uaspeech/audiofinal/CM12_B3_C4.wav,Enter
9026,/data/project/uaspeech/audiofinal/CM13_B1_C4.wav,Enter
9027,/data/project/uaspeech/audiofinal/CM13_B2_C4.wav,Enter
9028,/data/project/uaspeech/audiofinal/CM13_B3_C4.wav,Enter
9029,/data/project/uaspeech/audiofinal/CF02_B1_C5.wav,Tab
9030,/data/project/uaspeech/audiofinal/CF02_B2_C5.wav,Tab
9031,/data/project/uaspeech/audiofinal/CF02_B3_C5.wav,Tab
9032,/data/project/uaspeech/audiofinal/CF03_B1_C5.wav,Tab
9033,/data/project/uaspeech/audiofinal/CF03_B2_C5.wav,Tab
9034,/data/project/uaspeech/audiofinal/CF03_B3_C5.wav,Tab
9035,/data/project/uaspeech/audiofinal/CF04_B1_C5.wav,Tab
9036,/data/project/uaspeech/audiofinal/CF04_B2_C5.wav,Tab
9037,/data/project/uaspeech/audiofinal/CF04_B3_C5.wav,Tab
9038,/data/project/uaspeech/audiofinal/CF05_B1_C5.wav,Tab
9039,/data/project/uaspeech/audiofinal/CF05_B2_C5.wav,Tab
9040,/data/project/uaspeech/audiofinal/CF05_B3_C5.wav,Tab
9041,/data/project/uaspeech/audiofinal/CM01_B1_C5.wav,Tab
9042,/data/project/uaspeech/audiofinal/CM01_B2_C5.wav,Tab
9043,/data/project/uaspeech/audiofinal/CM01_B3_C5.wav,Tab
9044,/data/project/uaspeech/audiofinal/CM04_B1_C5.wav,Tab
9045,/data/project/uaspeech/audiofinal/CM04_B2_C5.wav,Tab
9046,/data/project/uaspeech/audiofinal/CM04_B3_C5.wav,Tab
9047,/data/project/uaspeech/audiofinal/CM05_B1_C5.wav,Tab
9048,/data/project/uaspeech/audiofinal/CM05_B2_C5.wav,Tab
9049,/data/project/uaspeech/audiofinal/CM05_B3_C5.wav,Tab
9050,/data/project/uaspeech/audiofinal/CM06_B1_C5.wav,Tab
9051,/data/project/uaspeech/audiofinal/CM06_B2_C5.wav,Tab
9052,/data/project/uaspeech/audiofinal/CM06_B3_C5.wav,Tab
9053,/data/project/uaspeech/audiofinal/CM08_B1_C5.wav,Tab
9054,/data/project/uaspeech/audiofinal/CM08_B2_C5.wav,Tab
9055,/data/project/uaspeech/audiofinal/CM08_B3_C5.wav,Tab
9056,/data/project/uaspeech/audiofinal/CM09_B1_C5.wav,Tab
9057,/data/project/uaspeech/audiofinal/CM09_B2_C5.wav,Tab
9058,/data/project/uaspeech/audiofinal/CM09_B3_C5.wav,Tab
9059,/data/project/uaspeech/audiofinal/CM10_B1_C5.wav,Tab
9060,/data/project/uaspeech/audiofinal/CM10_B2_C5.wav,Tab
9061,/data/project/uaspeech/audiofinal/CM10_B3_C5.wav,Tab
9062,/data/project/uaspeech/audiofinal/CM12_B1_C5.wav,Tab
9063,/data/project/uaspeech/audiofinal/CM12_B2_C5.wav,Tab
9064,/data/project/uaspeech/audiofinal/CM12_B3_C5.wav,Tab
9065,/data/project/uaspeech/audiofinal/CM13_B1_C5.wav,Tab
9066,/data/project/uaspeech/audiofinal/CM13_B2_C5.wav,Tab
9067,/data/project/uaspeech/audiofinal/CM13_B3_C5.wav,Tab
9068,/data/project/uaspeech/audiofinal/CF02_B1_C6.wav,Escape
9069,/data/project/uaspeech/audiofinal/CF02_B2_C6.wav,Escape
9070,/data/project/uaspeech/audiofinal/CF02_B3_C6.wav,Escape
9071,/data/project/uaspeech/audiofinal/CF03_B1_C6.wav,Escape
9072,/data/project/uaspeech/audiofinal/CF03_B2_C6.wav,Escape
9073,/data/project/uaspeech/audiofinal/CF03_B3_C6.wav,Escape
9074,/data/project/uaspeech/audiofinal/CF04_B1_C6.wav,Escape
9075,/data/project/uaspeech/audiofinal/CF04_B2_C6.wav,Escape
9076,/data/project/uaspeech/audiofinal/CF04_B3_C6.wav,Escape
9077,/data/project/uaspeech/audiofinal/CF05_B1_C6.wav,Escape
9078,/data/project/uaspeech/audiofinal/CF05_B2_C6.wav,Escape
9079,/data/project/uaspeech/audiofinal/CF05_B3_C6.wav,Escape
9080,/data/project/uaspeech/audiofinal/CM01_B1_C6.wav,Escape
9081,/data/project/uaspeech/audiofinal/CM01_B2_C6.wav,Escape
9082,/data/project/uaspeech/audiofinal/CM01_B3_C6.wav,Escape
9083,/data/project/uaspeech/audiofinal/CM04_B1_C6.wav,Escape
9084,/data/project/uaspeech/audiofinal/CM04_B2_C6.wav,Escape
9085,/data/project/uaspeech/audiofinal/CM04_B3_C6.wav,Escape
9086,/data/project/uaspeech/audiofinal/CM05_B1_C6.wav,Escape
9087,/data/project/uaspeech/audiofinal/CM05_B2_C6.wav,Escape
9088,/data/project/uaspeech/audiofinal/CM05_B3_C6.wav,Escape
9089,/data/project/uaspeech/audiofinal/CM06_B1_C6.wav,Escape
9090,/data/project/uaspeech/audiofinal/CM06_B2_C6.wav,Escape
9091,/data/project/uaspeech/audiofinal/CM06_B3_C6.wav,Escape
9092,/data/project/uaspeech/audiofinal/CM08_B1_C6.wav,Escape
9093,/data/project/uaspeech/audiofinal/CM08_B2_C6.wav,Escape
9094,/data/project/uaspeech/audiofinal/CM08_B3_C6.wav,Escape
9095,/data/project/uaspeech/audiofinal/CM09_B1_C6.wav,Escape
9096,/data/project/uaspeech/audiofinal/CM09_B2_C6.wav,Escape
9097,/data/project/uaspeech/audiofinal/CM09_B3_C6.wav,Escape
9098,/data/project/uaspeech/audiofinal/CM10_B1_C6.wav,Escape
9099,/data/project/uaspeech/audiofinal/CM10_B2_C6.wav,Escape
9100,/data/project/uaspeech/audiofinal/CM10_B3_C6.wav,Escape
9101,/data/project/uaspeech/audiofinal/CM12_B1_C6.wav,Escape
9102,/data/project/uaspeech/audiofinal/CM12_B2_C6.wav,Escape
9103,/data/project/uaspeech/audiofinal/CM12_B3_C6.wav,Escape
9104,/data/project/uaspeech/audiofinal/CM13_B1_C6.wav,Escape
9105,/data/project/uaspeech/audiofinal/CM13_B2_C6.wav,Escape
9106,/data/project/uaspeech/audiofinal/CM13_B3_C6.wav,Escape
9107,/data/project/uaspeech/audiofinal/CF02_B1_C7.wav,Alt
9108,/data/project/uaspeech/audiofinal/CF02_B2_C7.wav,Alt
9109,/data/project/uaspeech/audiofinal/CF02_B3_C7.wav,Alt
9110,/data/project/uaspeech/audiofinal/CF03_B1_C7.wav,Alt
9111,/data/project/uaspeech/audiofinal/CF03_B2_C7.wav,Alt
9112,/data/project/uaspeech/audiofinal/CF03_B3_C7.wav,Alt
9113,/data/project/uaspeech/audiofinal/CF04_B1_C7.wav,Alt
9114,/data/project/uaspeech/audiofinal/CF04_B2_C7.wav,Alt
9115,/data/project/uaspeech/audiofinal/CF04_B3_C7.wav,Alt
9116,/data/project/uaspeech/audiofinal/CF05_B1_C7.wav,Alt
9117,/data/project/uaspeech/audiofinal/CF05_B2_C7.wav,Alt
9118,/data/project/uaspeech/audiofinal/CF05_B3_C7.wav,Alt
9119,/data/project/uaspeech/audiofinal/CM01_B1_C7.wav,Alt
9120,/data/project/uaspeech/audiofinal/CM01_B2_C7.wav,Alt
9121,/data/project/uaspeech/audiofinal/CM01_B3_C7.wav,Alt
9122,/data/project/uaspeech/audiofinal/CM04_B1_C7.wav,Alt
9123,/data/project/uaspeech/audiofinal/CM04_B2_C7.wav,Alt
9124,/data/project/uaspeech/audiofinal/CM04_B3_C7.wav,Alt
9125,/data/project/uaspeech/audiofinal/CM05_B1_C7.wav,Alt
9126,/data/project/uaspeech/audiofinal/CM05_B2_C7.wav,Alt
9127,/data/project/uaspeech/audiofinal/CM05_B3_C7.wav,Alt
9128,/data/project/uaspeech/audiofinal/CM06_B1_C7.wav,Alt
9129,/data/project/uaspeech/audiofinal/CM06_B2_C7.wav,Alt
9130,/data/project/uaspeech/audiofinal/CM06_B3_C7.wav,Alt
9131,/data/project/uaspeech/audiofinal/CM08_B1_C7.wav,Alt
9132,/data/project/uaspeech/audiofinal/CM08_B2_C7.wav,Alt
9133,/data/project/uaspeech/audiofinal/CM08_B3_C7.wav,Alt
9134,/data/project/uaspeech/audiofinal/CM09_B1_C7.wav,Alt
9135,/data/project/uaspeech/audiofinal/CM09_B2_C7.wav,Alt
9136,/data/project/uaspeech/audiofinal/CM09_B3_C7.wav,Alt
9137,/data/project/uaspeech/audiofinal/CM10_B1_C7.wav,Alt
9138,/data/project/uaspeech/audiofinal/CM10_B2_C7.wav,Alt
9139,/data/project/uaspeech/audiofinal/CM10_B3_C7.wav,Alt
9140,/data/project/uaspeech/audiofinal/CM12_B1_C7.wav,Alt
9141,/data/project/uaspeech/audiofinal/CM12_B2_C7.wav,Alt
9142,/data/project/uaspeech/audiofinal/CM12_B3_C7.wav,Alt
9143,/data/project/uaspeech/audiofinal/CM13_B1_C7.wav,Alt
9144,/data/project/uaspeech/audiofinal/CM13_B2_C7.wav,Alt
9145,/data/project/uaspeech/audiofinal/CM13_B3_C7.wav,Alt
9146,/data/project/uaspeech/audiofinal/CF02_B1_C8.wav,Control
9147,/data/project/uaspeech/audiofinal/CF02_B2_C8.wav,Control
9148,/data/project/uaspeech/audiofinal/CF02_B3_C8.wav,Control
9149,/data/project/uaspeech/audiofinal/CF03_B1_C8.wav,Control
9150,/data/project/uaspeech/audiofinal/CF03_B2_C8.wav,Control
9151,/data/project/uaspeech/audiofinal/CF03_B3_C8.wav,Control
9152,/data/project/uaspeech/audiofinal/CF04_B1_C8.wav,Control
9153,/data/project/uaspeech/audiofinal/CF04_B2_C8.wav,Control
9154,/data/project/uaspeech/audiofinal/CF04_B3_C8.wav,Control
9155,/data/project/uaspeech/audiofinal/CF05_B1_C8.wav,Control
9156,/data/project/uaspeech/audiofinal/CF05_B2_C8.wav,Control
9157,/data/project/uaspeech/audiofinal/CF05_B3_C8.wav,Control
9158,/data/project/uaspeech/audiofinal/CM01_B1_C8.wav,Control
9159,/data/project/uaspeech/audiofinal/CM01_B2_C8.wav,Control
9160,/data/project/uaspeech/audiofinal/CM01_B3_C8.wav,Control
9161,/data/project/uaspeech/audiofinal/CM04_B1_C8.wav,Control
9162,/data/project/uaspeech/audiofinal/CM04_B2_C8.wav,Control
9163,/data/project/uaspeech/audiofinal/CM04_B3_C8.wav,Control
9164,/data/project/uaspeech/audiofinal/CM05_B1_C8.wav,Control
9165,/data/project/uaspeech/audiofinal/CM05_B2_C8.wav,Control
9166,/data/project/uaspeech/audiofinal/CM05_B3_C8.wav,Control
9167,/data/project/uaspeech/audiofinal/CM06_B1_C8.wav,Control
9168,/data/project/uaspeech/audiofinal/CM06_B2_C8.wav,Control
9169,/data/project/uaspeech/audiofinal/CM06_B3_C8.wav,Control
9170,/data/project/uaspeech/audiofinal/CM08_B1_C8.wav,Control
9171,/data/project/uaspeech/audiofinal/CM08_B2_C8.wav,Control
9172,/data/project/uaspeech/audiofinal/CM08_B3_C8.wav,Control
9173,/data/project/uaspeech/audiofinal/CM09_B1_C8.wav,Control
9174,/data/project/uaspeech/audiofinal/CM09_B2_C8.wav,Control
9175,/data/project/uaspeech/audiofinal/CM09_B3_C8.wav,Control
9176,/data/project/uaspeech/audiofinal/CM10_B1_C8.wav,Control
9177,/data/project/uaspeech/audiofinal/CM10_B2_C8.wav,Control
9178,/data/project/uaspeech/audiofinal/CM10_B3_C8.wav,Control
9179,/data/project/uaspeech/audiofinal/CM12_B1_C8.wav,Control
9180,/data/project/uaspeech/audiofinal/CM12_B2_C8.wav,Control
9181,/data/project/uaspeech/audiofinal/CM12_B3_C8.wav,Control
9182,/data/project/uaspeech/audiofinal/CM13_B1_C8.wav,Control
9183,/data/project/uaspeech/audiofinal/CM13_B2_C8.wav,Control
9184,/data/project/uaspeech/audiofinal/CM13_B3_C8.wav,Control
9185,/data/project/uaspeech/audiofinal/CF02_B1_C9.wav,Shift
9186,/data/project/uaspeech/audiofinal/CF02_B2_C9.wav,Shift
9187,/data/project/uaspeech/audiofinal/CF02_B3_C9.wav,Shift
9188,/data/project/uaspeech/audiofinal/CF03_B1_C9.wav,Shift
9189,/data/project/uaspeech/audiofinal/CF03_B2_C9.wav,Shift
9190,/data/project/uaspeech/audiofinal/CF03_B3_C9.wav,Shift
9191,/data/project/uaspeech/audiofinal/CF04_B1_C9.wav,Shift
9192,/data/project/uaspeech/audiofinal/CF04_B2_C9.wav,Shift
9193,/data/project/uaspeech/audiofinal/CF04_B3_C9.wav,Shift
9194,/data/project/uaspeech/audiofinal/CF05_B1_C9.wav,Shift
9195,/data/project/uaspeech/audiofinal/CF05_B2_C9.wav,Shift
9196,/data/project/uaspeech/audiofinal/CF05_B3_C9.wav,Shift
9197,/data/project/uaspeech/audiofinal/CM01_B1_C9.wav,Shift
9198,/data/project/uaspeech/audiofinal/CM01_B2_C9.wav,Shift
9199,/data/project/uaspeech/audiofinal/CM01_B3_C9.wav,Shift
9200,/data/project/uaspeech/audiofinal/CM04_B1_C9.wav,Shift
